ProductID,Weight,FatContent,ProductVisibility,ProductType,Unit Price,Quantity,Total Sales,OutletID,Year,OutletSize,LocationType,OutletType
FDC37,16,Low Fat,0,Baking Goods,108,,1082938,OUT010,1998,,Tier 3,Grocery Store
FDJ60,,Regular,0,Baking Goods,166,,1664184,OUT027,1985,Medium,Tier 3,Supermarket Type3
DRQ35,9,Low Fat,0,Hard Drinks,123,,1227388,OUT046,1997,Small,Tier 1,Supermarket Type1
NCJ06,20,Low Fat,0,Household,120,,1199782,OUT046,1997,Small,Tier 1,Supermarket Type1
NCY42,6,Low Fat,0,Household,145,,1446470,OUT018,2009,Medium,Tier 3,Supermarket Type2
DRM37,15,Low Fat,0,Soft Drinks,196,,1963768,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDR14,12,Low Fat,0,Dairy,52,,519298,OUT045,2002,,Tier 2,Supermarket Type1
FDE51,6,Regular,0,Dairy,44,,441086,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDT33,8,Regular,0,Snack Foods,167,,1666158,OUT017,2007,,Tier 2,Supermarket Type1
FDR08,19,Low Fat,0,Fruits and Vegetables,113,,1126886,OUT013,1987,High,Tier 3,Supermarket Type1
FDE36,5,Regular,0,Baking Goods,163,,1629868,OUT010,1998,,Tier 3,Grocery Store
FDL22,,Low Fat,0,Snack Foods,90,,902488,OUT019,1985,Small,Tier 1,Grocery Store
FDR44,6,Regular,0,Fruits and Vegetables,132,,1315968,OUT013,1987,High,Tier 3,Supermarket Type1
FDI56,,Low Fat,0,Fruits and Vegetables,90,,895146,OUT019,1985,Small,Tier 1,Grocery Store
FDE47,14,Low Fat,0,Starchy Foods,127,,1265046,OUT010,1998,,Tier 3,Grocery Store
FDV27,8,Regular,0,Meat,89,,894514,OUT010,1998,,Tier 3,Grocery Store
FDV10,8,Regular,0,Snack Foods,42,,417112,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDC40,16,Regular,0,Dairy,78,,783986,OUT045,2002,,Tier 2,Supermarket Type1
NCX41,19,Low Fat,0,Health and Hygiene,211,,2108244,OUT013,1987,High,Tier 3,Supermarket Type1
NCQ38,,Low Fat,0,Others,105,,1050280,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDV12,,Regular,0,Baking Goods,101,,1005384,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDE52,10,Regular,0,Dairy,88,,881514,OUT017,2007,,Tier 2,Supermarket Type1
FDG20,,Regular,0,Fruits and Vegetables,177,,1769028,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDV16,,Regular,0,Frozen Foods,34,,341558,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDI32,18,Low Fat,0,Fruits and Vegetables,114,,1143834,OUT017,2007,,Tier 2,Supermarket Type1
FDJ32,11,Low Fat,0,Fruits and Vegetables,62,,617536,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDN39,19,Regular,0,Meat,170,,1697816,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDY34,11,Regular,0,Snack Foods,167,,1672842,OUT017,2007,,Tier 2,Supermarket Type1
FDC14,15,Regular,0,Canned,41,,412454,OUT035,2004,Small,Tier 2,Supermarket Type1
FDA55,17,Regular,0,Fruits and Vegetables,225,,2248088,OUT017,2007,,Tier 2,Supermarket Type1
FDZ50,13,Regular,0,Dairy,182,,1819608,OUT010,1998,,Tier 3,Grocery Store
DRG13,17,Low Fat,0,Soft Drinks,165,,1652526,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDP01,21,Regular,0,Breakfast,153,,1531682,OUT013,1987,High,Tier 3,Supermarket Type1
NCG54,12,Low Fat,0,Household,173,,1727106,OUT017,2007,,Tier 2,Supermarket Type1
FDM13,6,Low Fat,0,Breakfast,132,,1320626,OUT045,2002,,Tier 2,Supermarket Type1
NCO18,,Low Fat,0,Household,179,,1787686,OUT027,1985,Medium,Tier 3,Supermarket Type3
NCW41,18,Low Fat,0,Health and Hygiene,156,,1564604,OUT013,1987,High,Tier 3,Supermarket Type1
FDM52,,Low Fat,0,Frozen Foods,148,,1481076,OUT027,1985,Medium,Tier 3,Supermarket Type3
NCF55,7,Low Fat,0,Household,35,,349874,OUT035,2004,Small,Tier 2,Supermarket Type1
FDT09,15,Regular,0,Snack Foods,131,,1314284,OUT046,1997,Small,Tier 1,Supermarket Type1
NCM19,13,Low Fat,0,Others,111,,1107202,OUT035,2004,Small,Tier 2,Supermarket Type1
FDW12,8,Regular,0,Baking Goods,147,,1469444,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDP15,,Low Fat,0,Meat,256,,2563330,OUT019,1985,Small,Tier 1,Grocery Store
FDK36,7,Low Fat,0,Baking Goods,48,,483034,OUT045,2002,,Tier 2,Supermarket Type1
FDZ25,16,Regular,0,Canned,172,,1717790,OUT035,2004,Small,Tier 2,Supermarket Type1
NCW06,16,Low Fat,0,Household,193,,1934162,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDW60,5,Regular,0,Baking Goods,178,,1784370,OUT046,1997,Small,Tier 1,Supermarket Type1
DRC49,9,Low Fat,0,Soft Drinks,145,,1452128,OUT013,1987,High,Tier 3,Supermarket Type1
NCT17,11,Low Fat,0,Health and Hygiene,190,,1896214,OUT035,2004,Small,Tier 2,Supermarket Type1
NCN06,8,Low Fat,0,Household,165,,1647868,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDC45,17,Low Fat,0,Fruits and Vegetables,171,,1708106,OUT013,1987,High,Tier 3,Supermarket Type1
DRJ47,,Low Fat,0,Hard Drinks,171,,1714080,OUT019,1985,Small,Tier 1,Grocery Store
NCF06,6,Low Fat,0,Household,259,,2585962,OUT045,2002,,Tier 2,Supermarket Type1
FDE21,13,Low Fat,0,Fruits and Vegetables,117,,1171492,OUT010,1998,,Tier 3,Grocery Store
DRG27,9,Low Fat,0,Dairy,41,,406138,OUT013,1987,High,Tier 3,Supermarket Type1
FDW40,14,Regular,0,Frozen Foods,142,,1416812,OUT049,1999,Medium,Tier 1,Supermarket Type1
NCO53,16,Low Fat,0,Health and Hygiene,185,,1849608,OUT046,1997,Small,Tier 1,Supermarket Type1
FDE23,18,Regular,0,Starchy Foods,45,,446060,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDQ16,20,Low Fat,0,Frozen Foods,109,,1086912,OUT046,1997,Small,Tier 1,Supermarket Type1
FDS26,20,Low Fat,0,Dairy,260,,2598594,OUT045,2002,,Tier 2,Supermarket Type1
FDZ13,8,Regular,0,Canned,48,,480350,OUT010,1998,,Tier 3,Grocery Store
FDS14,7,Low Fat,0,Dairy,156,,1563288,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDC10,10,Regular,0,Snack Foods,119,,1190098,OUT045,2002,,Tier 2,Supermarket Type1
FDY16,18,Regular,0,Frozen Foods,185,,1850266,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDJ20,21,Regular,0,Fruits and Vegetables,126,,1257388,OUT035,2004,Small,Tier 2,Supermarket Type1
FDV43,16,Low Fat,0,Fruits and Vegetables,43,,426086,OUT035,2004,Small,Tier 2,Supermarket Type1
FDZ32,,Regular,0,Fruits and Vegetables,106,,1059964,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDR23,16,Low Fat,0,Breads,175,,1749370,OUT046,1997,Small,Tier 1,Supermarket Type1
FDN24,14,Low Fat,0,Baking Goods,53,,527956,OUT035,2004,Small,Tier 2,Supermarket Type1
FDE34,,Low Fat,0,Snack Foods,183,,1830634,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDU31,11,Regular,0,Fruits and Vegetables,218,,2181508,OUT013,1987,High,Tier 3,Supermarket Type1
FDW33,9,Low Fat,0,Snack Foods,107,,1073280,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDU26,17,Regular,0,Dairy,117,,1173782,OUT046,1997,Small,Tier 1,Supermarket Type1
FDE20,,Regular,0,Fruits and Vegetables,170,,1697790,OUT027,1985,Medium,Tier 3,Supermarket Type3
NCW05,20,Low Fat,0,Health and Hygiene,106,,1059938,OUT035,2004,Small,Tier 2,Supermarket Type1
FDB22,8,Low Fat,0,Snack Foods,152,,1517998,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDO56,10,Regular,0,Fruits and Vegetables,116,,1161808,OUT046,1997,Small,Tier 1,Supermarket Type1
FDA19,,Low Fat,0,Fruits and Vegetables,130,,1297994,OUT027,1985,Medium,Tier 3,Supermarket Type3
DRI39,14,Low Fat,0,Dairy,56,,559930,OUT045,2002,,Tier 2,Supermarket Type1
FDH52,9,Regular,0,Frozen Foods,60,,601194,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDZ50,13,Regular,0,Dairy,183,,1828608,OUT035,2004,Small,Tier 2,Supermarket Type1
NCN42,20,Low Fat,0,Household,147,,1474418,OUT035,2004,Small,Tier 2,Supermarket Type1
FDB53,13,Low Fat,0,Frozen Foods,149,,1485392,OUT013,1987,High,Tier 3,Supermarket Type1
DRG11,6,Low Fat,0,Hard Drinks,109,,1091596,OUT017,2007,,Tier 2,Supermarket Type1
DRK11,,low fat,0,Hard Drinks,149,,1489392,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDQ60,6,Regular,0,Baking Goods,122,,1223098,OUT017,2007,,Tier 2,Supermarket Type1
FDT36,12,Low Fat,0,Baking Goods,34,,339874,OUT017,2007,,Tier 2,Supermarket Type1
DRG25,11,Low Fat,0,Soft Drinks,185,,1854240,OUT018,2009,Medium,Tier 3,Supermarket Type2
DRJ23,18,Low Fat,0,Hard Drinks,190,,1904872,OUT046,1997,Small,Tier 1,Supermarket Type1
FDG05,11,Regular,0,Frozen Foods,158,,1582630,OUT035,2004,Small,Tier 2,Supermarket Type1
NCK06,5,Low Fat,0,Household,121,,1211756,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDU52,8,Low Fat,0,Frozen Foods,155,,1545630,OUT017,2007,,Tier 2,Supermarket Type1
FDW07,18,Regular,0,Fruits and Vegetables,88,,880514,OUT018,2009,Medium,Tier 3,Supermarket Type2
NCM17,8,Low Fat,0,Health and Hygiene,45,,448086,OUT045,2002,,Tier 2,Supermarket Type1
FDA22,7,Low Fat,0,Starchy Foods,169,,1686158,OUT045,2002,,Tier 2,Supermarket Type1
NCA41,17,Low Fat,0,Health and Hygiene,194,,1942162,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDF38,12,Regular,0,Canned,42,,416138,OUT035,2004,Small,Tier 2,Supermarket Type1
FDH52,9,Regular,0,Frozen Foods,62,,621194,OUT046,1997,Small,Tier 1,Supermarket Type1
FDY58,,low fat,0,Snack Foods,226,,2263694,OUT019,1985,Small,Tier 1,Grocery Store
FDZ16,17,Regular,0,Frozen Foods,196,,1955478,OUT045,2002,,Tier 2,Supermarket Type1
NCM18,13,Low Fat,0,Household,62,,617194,OUT017,2007,,Tier 2,Supermarket Type1
FDA22,7,Low Fat,0,Starchy Foods,167,,1667158,OUT018,2009,Medium,Tier 3,Supermarket Type2
NCJ43,7,Low Fat,0,Household,176,,1763396,OUT035,2004,Small,Tier 2,Supermarket Type1
FDI34,,Regular,0,Snack Foods,231,,2306668,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDG56,13,Regular,0,Fruits and Vegetables,61,,610536,OUT046,1997,Small,Tier 1,Supermarket Type1
FDS34,19,Regular,0,Snack Foods,116,,1156518,OUT046,1997,Small,Tier 1,Supermarket Type1
DRC01,6,Regular,0,Soft Drinks,50,,503692,OUT035,2004,Small,Tier 2,Supermarket Type1
FDQ04,6,Low Fat,0,Frozen Foods,39,,393796,OUT035,2004,Small,Tier 2,Supermarket Type1
FDK04,7,Low Fat,0,Frozen Foods,58,,579588,OUT035,2004,Small,Tier 2,Supermarket Type1
FDT51,12,Regular,0,Meat,110,,1100544,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDV26,20,Regular,0,Dairy,196,,1963794,OUT017,2007,,Tier 2,Supermarket Type1
FDS04,10,reg,0,Frozen Foods,141,,1412838,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDW43,20,Regular,0,Fruits and Vegetables,228,,2282036,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDQ28,14,Regular,0,Frozen Foods,154,,1540656,OUT010,1998,,Tier 3,Grocery Store
NCK06,5,Low Fat,0,Household,121,,1211756,OUT017,2007,,Tier 2,Supermarket Type1
FDS23,5,Low Fat,0,Breads,130,,1300994,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDZ36,,Regular,0,Baking Goods,188,,1878240,OUT019,1985,Small,Tier 1,Grocery Store
FDE56,17,Regular,0,Fruits and Vegetables,62,,622194,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDW10,,Low Fat,0,Snack Foods,175,,1750370,OUT027,1985,Medium,Tier 3,Supermarket Type3
NCN14,19,Low Fat,0,Others,186,,1856608,OUT045,2002,,Tier 2,Supermarket Type1
NCQ18,16,Low Fat,0,Household,98,,983700,OUT045,2002,,Tier 2,Supermarket Type1
FDW08,12,Low Fat,0,Fruits and Vegetables,107,,1065280,OUT017,2007,,Tier 2,Supermarket Type1
FDU43,19,Regular,0,Fruits and Vegetables,237,,2365564,OUT035,2004,Small,Tier 2,Supermarket Type1
FDR33,7,Low Fat,0,Snack Foods,108,,1082570,OUT010,1998,,Tier 3,Grocery Store
FDM24,6,Regular,0,Baking Goods,151,,1507366,OUT010,1998,,Tier 3,Grocery Store
NCZ05,8,Low Fat,0,Health and Hygiene,103,,1028990,OUT046,1997,Small,Tier 1,Supermarket Type1
NCV41,14,Low Fat,0,Health and Hygiene,113,,1125228,OUT035,2004,Small,Tier 2,Supermarket Type1
FDV11,9,Regular,0,Breads,174,,1739054,OUT018,2009,Medium,Tier 3,Supermarket Type2
NCY05,14,Low Fat,0,Health and Hygiene,37,,369874,OUT035,2004,Small,Tier 2,Supermarket Type1
FDV44,8,Regular,0,Fruits and Vegetables,189,,1886188,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDW32,18,Regular,0,Fruits and Vegetables,84,,843882,OUT049,1999,Medium,Tier 1,Supermarket Type1
NCU18,,Low Fat,0,Household,143,,1430496,OUT027,1985,Medium,Tier 3,Supermarket Type3
NCC43,7,Low Fat,0,Household,252,,2515066,OUT035,2004,Small,Tier 2,Supermarket Type1
FDW19,12,Regular,0,Fruits and Vegetables,111,,1109570,OUT013,1987,High,Tier 3,Supermarket Type1
FDN31,12,Low Fat,0,Fruits and Vegetables,192,,1916530,OUT035,2004,Small,Tier 2,Supermarket Type1
FDI48,12,Regular,0,Baking Goods,51,,505666,OUT045,2002,,Tier 2,Supermarket Type1
FDS24,21,Regular,0,Baking Goods,90,,899514,OUT017,2007,,Tier 2,Supermarket Type1
FDF46,7,Low Fat,0,Snack Foods,115,,1151834,OUT049,1999,Medium,Tier 1,Supermarket Type1
DRG23,9,Low Fat,0,Hard Drinks,152,,1519682,OUT017,2007,,Tier 2,Supermarket Type1
FDG14,9,Regular,0,Canned,151,,1509024,OUT018,2009,Medium,Tier 3,Supermarket Type2
NCY30,20,Low Fat,0,Household,179,,1793976,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDO28,6,Low Fat,0,Frozen Foods,122,,1221098,OUT018,2009,Medium,Tier 3,Supermarket Type2
DRD24,14,Low Fat,0,Soft Drinks,143,,1425154,OUT035,2004,Small,Tier 2,Supermarket Type1
FDI33,17,Low Fat,0,Snack Foods,90,,899146,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDN32,18,Low Fat,0,Fruits and Vegetables,186,,1856266,OUT046,1997,Small,Tier 1,Supermarket Type1
FDR16,6,Regular,0,Frozen Foods,213,,2130218,OUT045,2002,,Tier 2,Supermarket Type1
FDF26,7,Regular,0,Canned,154,,1535998,OUT046,1997,Small,Tier 1,Supermarket Type1
NCN29,15,Low Fat,0,Health and Hygiene,49,,489034,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDE20,11,Regular,0,Fruits and Vegetables,169,,1686790,OUT045,2002,,Tier 2,Supermarket Type1
FDA46,14,Low Fat,0,Snack Foods,193,,1925136,OUT046,1997,Small,Tier 1,Supermarket Type1
FDU28,19,Regular,0,Frozen Foods,188,,1881214,OUT045,2002,,Tier 2,Supermarket Type1
FDQ48,14,Regular,0,Baking Goods,99,,994726,OUT045,2002,,Tier 2,Supermarket Type1
FDV36,19,Low Fat,0,Baking Goods,128,,1281020,OUT013,1987,High,Tier 3,Supermarket Type1
FDR14,12,Low Fat,0,Dairy,53,,527298,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDP23,7,Low Fat,0,Breads,217,,2167166,OUT017,2007,,Tier 2,Supermarket Type1
FDP56,8,Low Fat,0,Fruits and Vegetables,51,,510692,OUT013,1987,High,Tier 3,Supermarket Type1
FDK48,7,Low Fat,0,Baking Goods,76,,761354,OUT010,1998,,Tier 3,Grocery Store
FDR48,12,Low Fat,0,Baking Goods,153,,1525024,OUT046,1997,Small,Tier 1,Supermarket Type1
NCY29,14,Low Fat,0,Health and Hygiene,57,,572930,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDM22,14,Regular,0,Snack Foods,53,,532640,OUT018,2009,Medium,Tier 3,Supermarket Type2
DRJ01,6,Low Fat,0,Soft Drinks,163,,1627236,OUT013,1987,High,Tier 3,Supermarket Type1
FDZ43,11,Regular,0,Fruits and Vegetables,244,,2443512,OUT045,2002,,Tier 2,Supermarket Type1
FDV03,18,Low Fat,0,Meat,155,,1545314,OUT035,2004,Small,Tier 2,Supermarket Type1
FDX11,,Regular,0,Baking Goods,182,,1817634,OUT027,1985,Medium,Tier 3,Supermarket Type3
NCA41,,Low Fat,0,Health and Hygiene,194,,1939162,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDE38,7,Low Fat,0,Canned,167,,1670842,OUT017,2007,,Tier 2,Supermarket Type1
FDI27,9,Regular,0,Dairy,45,,453744,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDN32,18,Low Fat,0,Fruits and Vegetables,183,,1833266,OUT013,1987,High,Tier 3,Supermarket Type1
NCN43,12,Low Fat,0,Others,121,,1213730,OUT017,2007,,Tier 2,Supermarket Type1
FDB47,,Low Fat,0,Snack Foods,207,,2074612,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDV03,18,Low Fat,0,Meat,155,,1554314,OUT017,2007,,Tier 2,Supermarket Type1
NCN30,16,LF,0,Household,98,,982410,OUT045,2002,,Tier 2,Supermarket Type1
NCV54,11,Low Fat,0,Household,121,,1205124,OUT010,1998,,Tier 3,Grocery Store
FDV07,10,Low Fat,0,Fruits and Vegetables,110,,1099228,OUT013,1987,High,Tier 3,Supermarket Type1
FDP07,18,Low Fat,0,Fruits and Vegetables,198,,1982110,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDK48,7,Low Fat,0,Baking Goods,73,,733354,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDM15,,Regular,0,Meat,151,,1513366,OUT019,1985,Small,Tier 1,Grocery Store
FDY19,,Low Fat,0,Fruits and Vegetables,118,,1177466,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDK46,10,Low Fat,0,Snack Foods,260,,2596620,OUT046,1997,Small,Tier 1,Supermarket Type1
FDY11,7,Regular,0,Baking Goods,66,,661142,OUT045,2002,,Tier 2,Supermarket Type1
FDH09,13,Low Fat,0,Seafood,52,,521982,OUT046,1997,Small,Tier 1,Supermarket Type1
FDO08,,Regular,0,Fruits and Vegetables,166,,1656526,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDU14,18,Low Fat,0,Dairy,250,,2504750,OUT013,1987,High,Tier 3,Supermarket Type1
FDD22,,Low Fat,0,Snack Foods,113,,1131544,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDM27,12,Regular,0,Meat,157,,1572946,OUT017,2007,,Tier 2,Supermarket Type1
FDL02,,Regular,0,Canned,106,,1063622,OUT027,1985,Medium,Tier 3,Supermarket Type3
NCA17,21,Low Fat,0,Health and Hygiene,148,,1475392,OUT035,2004,Small,Tier 2,Supermarket Type1
FDE38,,Low Fat,0,Canned,165,,1648842,OUT019,1985,Small,Tier 1,Grocery Store
NCG07,12,Low Fat,0,Household,189,,1886530,OUT049,1999,Medium,Tier 1,Supermarket Type1
DRC27,14,Low Fat,0,Dairy,247,,2471802,OUT013,1987,High,Tier 3,Supermarket Type1
FDA27,20,Regular,0,Dairy,255,,2552672,OUT035,2004,Small,Tier 2,Supermarket Type1
FDW40,14,Regular,0,Frozen Foods,142,,1421812,OUT045,2002,,Tier 2,Supermarket Type1
DRI11,8,Low Fat,0,Hard Drinks,115,,1153834,OUT013,1987,High,Tier 3,Supermarket Type1
FDN50,17,Regular,0,Canned,95,,947120,OUT046,1997,Small,Tier 1,Supermarket Type1
FDR12,13,Regular,0,Baking Goods,171,,1711764,OUT046,1997,Small,Tier 1,Supermarket Type1
FDT34,,Low Fat,0,Snack Foods,105,,1047964,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDW11,13,Low Fat,0,Breads,61,,614194,OUT035,2004,Small,Tier 2,Supermarket Type1
NCO30,,Low Fat,0,Household,184,,1837608,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDZ34,7,Low Fat,0,Starchy Foods,194,,1942820,OUT017,2007,,Tier 2,Supermarket Type1
FDU45,16,Regular,0,Snack Foods,113,,1129518,OUT017,2007,,Tier 2,Supermarket Type1
NCD42,17,Low Fat,0,Health and Hygiene,37,,371506,OUT035,2004,Small,Tier 2,Supermarket Type1
FDX25,17,LF,0,Canned,182,,1816292,OUT045,2002,,Tier 2,Supermarket Type1
NCR29,8,low fat,0,Health and Hygiene,56,,563930,OUT046,1997,Small,Tier 1,Supermarket Type1
FDX43,,Low Fat,0,Fruits and Vegetables,168,,1681500,OUT019,1985,Small,Tier 1,Grocery Store
FDB04,11,Regular,0,Dairy,87,,866856,OUT010,1998,,Tier 3,Grocery Store
FDR49,,Low Fat,0,Canned,46,,464376,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDS39,7,Low Fat,0,Meat,142,,1416812,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDW58,21,Low Fat,0,Snack Foods,106,,1058622,OUT045,2002,,Tier 2,Supermarket Type1
FDG22,,reg,0,Snack Foods,38,,377190,OUT019,1985,Small,Tier 1,Grocery Store
FDG31,12,Low Fat,0,Meat,63,,626826,OUT017,2007,,Tier 2,Supermarket Type1
NCV53,,Low Fat,0,Health and Hygiene,240,,2402880,OUT027,1985,Medium,Tier 3,Supermarket Type3
DRJ37,11,Low Fat,0,Soft Drinks,150,,1504024,OUT035,2004,Small,Tier 2,Supermarket Type1
FDV07,10,Low Fat,0,Fruits and Vegetables,110,,1101228,OUT035,2004,Small,Tier 2,Supermarket Type1
FDW52,14,Regular,0,Frozen Foods,166,,1660526,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDT15,12,Regular,0,Meat,185,,1847950,OUT045,2002,,Tier 2,Supermarket Type1
FDD02,17,Low Fat,0,Canned,119,,1187124,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDM16,8,Regular,0,Frozen Foods,74,,737354,OUT035,2004,Small,Tier 2,Supermarket Type1
NCE55,9,Low Fat,0,Household,176,,1757370,OUT046,1997,Small,Tier 1,Supermarket Type1
FDB57,20,Regular,0,Fruits and Vegetables,222,,2220772,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDQ04,6,Low Fat,0,Frozen Foods,43,,429796,OUT013,1987,High,Tier 3,Supermarket Type1
FDQ47,,Regular,0,Breads,34,,341874,OUT019,1985,Small,Tier 1,Grocery Store
FDY14,,Low Fat,0,Dairy,264,,2639226,OUT019,1985,Small,Tier 1,Grocery Store
DRK37,5,Low Fat,0,Soft Drinks,189,,1885530,OUT017,2007,,Tier 2,Supermarket Type1
FDO25,6,Low Fat,0,Canned,210,,2098270,OUT017,2007,,Tier 2,Supermarket Type1
FDL57,15,Regular,0,Snack Foods,260,,2600304,OUT046,1997,Small,Tier 1,Supermarket Type1
NCK29,6,Low Fat,0,Health and Hygiene,123,,1233730,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDK46,,Low Fat,0,Snack Foods,261,,2607620,OUT027,1985,Medium,Tier 3,Supermarket Type3
NCB43,20,Low Fat,0,Household,186,,1858898,OUT010,1998,,Tier 3,Grocery Store
DRE01,,Low Fat,0,Soft Drinks,242,,2415512,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDC46,18,Low Fat,0,Snack Foods,185,,1851266,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDQ23,7,Low Fat,0,Breads,104,,1043332,OUT045,2002,,Tier 2,Supermarket Type1
FDX38,11,Regular,0,Dairy,50,,496376,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDG60,20,Low Fat,0,Baking Goods,236,,2362616,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDW55,13,Regular,0,Fruits and Vegetables,247,,2474092,OUT017,2007,,Tier 2,Supermarket Type1
FDP39,13,Low Fat,0,Meat,50,,500324,OUT013,1987,High,Tier 3,Supermarket Type1
FDB20,8,Low Fat,0,Fruits and Vegetables,79,,787986,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDV21,12,Low Fat,0,Snack Foods,126,,1257704,OUT017,2007,,Tier 2,Supermarket Type1
FDZ02,7,Regular,0,Dairy,97,,967726,OUT013,1987,High,Tier 3,Supermarket Type1
FDP19,,low fat,0,Fruits and Vegetables,129,,1289652,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDA38,5,Low Fat,0,Dairy,242,,2423538,OUT035,2004,Small,Tier 2,Supermarket Type1
FDH22,6,LF,0,Snack Foods,127,,1267678,OUT045,2002,,Tier 2,Supermarket Type1
DRM11,7,Low Fat,0,Hard Drinks,262,,2617278,OUT045,2002,,Tier 2,Supermarket Type1
FDO12,,Low Fat,0,Baking Goods,195,,1949452,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDT14,11,Regular,0,Dairy,120,,1201440,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDW34,10,Low Fat,0,Snack Foods,243,,2434170,OUT010,1998,,Tier 3,Grocery Store
FDG04,,Low Fat,0,Frozen Foods,188,,1883898,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDW59,13,Low Fat,0,Breads,85,,849566,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDR33,7,Low Fat,0,Snack Foods,109,,1090570,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDP32,7,Low Fat,0,Fruits and Vegetables,129,,1288678,OUT013,1987,High,Tier 3,Supermarket Type1
FDL13,,Regular,0,Breakfast,233,,2328300,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDD22,10,Low Fat,0,Snack Foods,114,,1135544,OUT013,1987,High,Tier 3,Supermarket Type1
FDV40,,Low Fat,0,Frozen Foods,72,,719038,OUT027,1985,Medium,Tier 3,Supermarket Type3
NCD55,14,LF,0,Household,42,,415454,OUT046,1997,Small,Tier 1,Supermarket Type1
FDQ20,8,Low Fat,0,Fruits and Vegetables,42,,416138,OUT010,1998,,Tier 3,Grocery Store
FDD28,11,Low Fat,0,Frozen Foods,58,,579904,OUT045,2002,,Tier 2,Supermarket Type1
FDC39,7,Low Fat,0,Dairy,209,,2088296,OUT045,2002,,Tier 2,Supermarket Type1
NCR17,10,Low Fat,0,Health and Hygiene,117,,1173492,OUT049,1999,Medium,Tier 1,Supermarket Type1
DRO35,14,Low Fat,0,Hard Drinks,116,,1163492,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDF40,20,Regular,0,Dairy,250,,2495092,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDR31,6,Regular,0,Fruits and Vegetables,145,,1446102,OUT018,2009,Medium,Tier 3,Supermarket Type2
NCQ41,15,Low Fat,0,Health and Hygiene,196,,1955794,OUT017,2007,,Tier 2,Supermarket Type1
