ProductID,Weight,FatContent,ProductVisibility,ProductType,MRP, Sales , Budgeted sales ,OutletID,Date,OutletSize,LocationType,OutletType
FDJ14,10.3,Regular,0.05017202,Canned,80.596," 805,960.00 "," 5,017,202.00 ",OUT045,2002,,Tier 2,Supermarket Type1
FDA32,14,Low Fat,0.030069149,Fruits and Vegetables,217.4192," 2,174,192.00 "," 3,006,914.90 ",OUT013,1987,High,Tier 3,Supermarket Type1
FDJ38,,Regular,0.070394702,Canned,190.053," 1,900,530.00 "," 7,039,470.20 ",OUT019,1985,Small,Tier 1,Grocery Store
FDQ57,7.275,Low Fat,0,Snack Foods,146.776," 1,467,760.00 ", -   ,OUT017,2007,,Tier 2,Supermarket Type1
NCQ41,,Low Fat,0,Health and Hygiene,193.5794," 1,935,794.00 ", -   ,OUT019,1985,Small,Tier 1,Grocery Store
FDG56,13.3,Regular,0.071563651,Fruits and Vegetables,59.9536," 599,536.00 "," 7,156,365.10 ",OUT049,1999,Medium,Tier 1,Supermarket Type1
DRC13,,Regular,0.032284472,Soft Drinks,123.973," 1,239,730.00 "," 3,228,447.20 ",OUT027,1985,Medium,Tier 3,Supermarket Type3
FDV55,17.75,Low Fat,0.055063016,Fruits and Vegetables,144.5444," 1,445,444.00 "," 5,506,301.60 ",OUT035,2004,Small,Tier 2,Supermarket Type1
FDQ49,20.2,Regular,0,Breakfast,157.363," 1,573,630.00 ", -   ,OUT045,2002,,Tier 2,Supermarket Type1
FDE29,8.905,Low Fat,0.239568811,Frozen Foods,60.4878," 604,878.00 "," 23,956,881.10 ",OUT010,1998,,Tier 3,Grocery Store
FDR03,15.7,Regular,0,Meat,205.798," 2,057,980.00 ", -   ,OUT013,1987,High,Tier 3,Supermarket Type1
FDD45,8.615,Low Fat,0,Fruits and Vegetables,92.9436," 929,436.00 ", -   ,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDN38,6.615,Regular,0.153942031,Canned,249.7408," 2,497,408.00 "," 15,394,203.10 ",OUT010,1998,,Tier 3,Grocery Store
FDT56,16,Regular,0.115592409,Fruits and Vegetables,58.1246," 581,246.00 "," 11,559,240.90 ",OUT046,1997,Small,Tier 1,Supermarket Type1
FDT48,4.92,low fat,0.046048229,Baking Goods,200.0084," 2,000,084.00 "," 4,604,822.90 ",OUT045,2002,,Tier 2,Supermarket Type1
FDU03,18.7,Regular,0.091720302,Meat,180.8292," 1,808,292.00 "," 9,172,030.20 ",OUT049,1999,Medium,Tier 1,Supermarket Type1
FDC56,7.72,LF,0.203400773,Fruits and Vegetables,118.944," 1,189,440.00 "," 20,340,077.30 ",OUT010,1998,,Tier 3,Grocery Store
NCO43,,Low Fat,0.046870135,Others,99.3016," 993,016.00 "," 4,687,013.50 ",OUT027,1985,Medium,Tier 3,Supermarket Type3
FDQ27,5.19,Regular,0.044502932,Meat,101.699," 1,016,990.00 "," 4,450,293.20 ",OUT017,2007,,Tier 2,Supermarket Type1
FDR03,15.7,Regular,0.008735936,Meat,205.998," 2,059,980.00 "," 873,593.60 ",OUT046,1997,Small,Tier 1,Supermarket Type1
DRH23,14.65,Low Fat,0.285077835,Hard Drinks,54.1614," 541,614.00 "," 28,507,783.50 ",OUT010,1998,,Tier 3,Grocery Store
FDG22,17.6,Regular,0.041465078,Snack Foods,38.119," 381,190.00 "," 4,146,507.80 ",OUT045,2002,,Tier 2,Supermarket Type1
NCJ42,19.75,Low Fat,0.014289425,Household,103.8332," 1,038,332.00 "," 1,428,942.50 ",OUT013,1987,High,Tier 3,Supermarket Type1
FDR24,17.35,Regular,0.062851683,Baking Goods,90.583," 905,830.00 "," 6,285,168.30 ",OUT046,1997,Small,Tier 1,Supermarket Type1
FDW60,5.44,Regular,0.017058723,Baking Goods,176.037," 1,760,370.00 "," 1,705,872.30 ",OUT035,2004,Small,Tier 2,Supermarket Type1
FDJ08,11.1,Low Fat,0.110580006,Fruits and Vegetables,190.0846," 1,900,846.00 "," 11,058,000.60 ",OUT013,1987,High,Tier 3,Supermarket Type1
DRL59,16.75,Low Fat,0.021310584,Hard Drinks,52.2298," 522,298.00 "," 2,131,058.40 ",OUT018,2009,Medium,Tier 3,Supermarket Type2
FDG60,20.35,Low Fat,0.101598896,Baking Goods,232.7616," 2,327,616.00 "," 10,159,889.60 ",OUT010,1998,,Tier 3,Grocery Store
FDW27,5.86,Regular,0,Meat,155.9314," 1,559,314.00 ", -   ,OUT017,2007,,Tier 2,Supermarket Type1
FDX14,13.1,Low Fat,0.075245304,Dairy,77.1354," 771,354.00 "," 7,524,530.40 ",OUT018,2009,Medium,Tier 3,Supermarket Type2
FDC20,10.65,Low Fat,0.023951515,Fruits and Vegetables,56.0272," 560,272.00 "," 2,395,151.50 ",OUT013,1987,High,Tier 3,Supermarket Type1
NCS29,9,Low Fat,0.069828759,Health and Hygiene,263.6884," 2,636,884.00 "," 6,982,875.90 ",OUT018,2009,Medium,Tier 3,Supermarket Type2
FDJ56,8.985,Low Fat,0.183403018,Fruits and Vegetables,100.47," 1,004,700.00 "," 18,340,301.80 ",OUT046,1997,Small,Tier 1,Supermarket Type1
FDB20,,Low Fat,0.091011438,Fruits and Vegetables,77.0986," 770,986.00 "," 9,101,143.80 ",OUT019,1985,Small,Tier 1,Grocery Store
FDL28,,Regular,0.062868628,Frozen Foods,228.6668," 2,286,668.00 "," 6,286,862.80 ",OUT027,1985,Medium,Tier 3,Supermarket Type3
FDW01,14.5,Low Fat,0.064321473,Canned,151.7682," 1,517,682.00 "," 6,432,147.30 ",OUT018,2009,Medium,Tier 3,Supermarket Type2
FDL03,19.25,Regular,0.027080602,Meat,197.611," 1,976,110.00 "," 2,708,060.20 ",OUT046,1997,Small,Tier 1,Supermarket Type1
FDX22,6.785,Regular,0.023010532,Snack Foods,209.1928," 2,091,928.00 "," 2,301,053.20 ",OUT049,1999,Medium,Tier 1,Supermarket Type1
FDJ21,16.7,Regular,0.038520943,Snack Foods,144.6102," 1,446,102.00 "," 3,852,094.30 ",OUT035,2004,Small,Tier 2,Supermarket Type1
FDR31,6.46,Regular,0.049262588,Fruits and Vegetables,147.6102," 1,476,102.00 "," 4,926,258.80 ",OUT045,2002,,Tier 2,Supermarket Type1
FDG21,17.35,Regular,0.146272238,Seafood,151.505," 1,515,050.00 "," 14,627,223.80 ",OUT035,2004,Small,Tier 2,Supermarket Type1
FDS22,,Regular,0.023042273,Snack Foods,42.6428," 426,428.00 "," 2,304,227.30 ",OUT027,1985,Medium,Tier 3,Supermarket Type3
FDK08,9.195,Regular,0.122281599,Fruits and Vegetables,99.4016," 994,016.00 "," 12,228,159.90 ",OUT035,2004,Small,Tier 2,Supermarket Type1
FDE17,20.1,Regular,0.054677324,Frozen Foods,151.7366," 1,517,366.00 "," 5,467,732.40 ",OUT018,2009,Medium,Tier 3,Supermarket Type2
NCN30,16.35,Low Fat,0.017089325,Household,95.841," 958,410.00 "," 1,708,932.50 ",OUT017,2007,,Tier 2,Supermarket Type1
FDT50,6.75,Regular,0.108238986,Dairy,97.2752," 972,752.00 "," 10,823,898.60 ",OUT046,1997,Small,Tier 1,Supermarket Type1
NCX42,6.36,Low Fat,0.005987891,Household,163.6526," 1,636,526.00 "," 598,789.10 ",OUT049,1999,Medium,Tier 1,Supermarket Type1
FDJ12,8.895,Regular,0.039033732,Baking Goods,207.8296," 2,078,296.00 "," 3,903,373.20 ",OUT035,2004,Small,Tier 2,Supermarket Type1
NCA18,,Low Fat,0.055806016,Household,117.4492," 1,174,492.00 "," 5,580,601.60 ",OUT027,1985,Medium,Tier 3,Supermarket Type3
FDP23,,Low Fat,0.062307997,Breads,217.4166," 2,174,166.00 "," 6,230,799.70 ",OUT019,1985,Small,Tier 1,Grocery Store
FDX12,18.2,reg,0,Baking Goods,241.4196," 2,414,196.00 ", -   ,OUT013,1987,High,Tier 3,Supermarket Type1
FDN40,5.88,Low Fat,0.086808977,Frozen Foods,152.7998," 1,527,998.00 "," 8,680,897.70 ",OUT018,2009,Medium,Tier 3,Supermarket Type2
FDV48,9.195,Regular,0.051607098,Baking Goods,77.8644," 778,644.00 "," 5,160,709.80 ",OUT035,2004,Small,Tier 2,Supermarket Type1
NCY54,8.43,Low Fat,0.177546973,Household,171.9422," 1,719,422.00 "," 17,754,697.30 ",OUT013,1987,High,Tier 3,Supermarket Type1
FDL16,12.85,Low Fat,0.281955554,Frozen Foods,46.006," 460,060.00 "," 28,195,555.40 ",OUT010,1998,,Tier 3,Grocery Store
FDR45,10.8,Low Fat,0.029061192,Snack Foods,240.0222," 2,400,222.00 "," 2,906,119.20 ",OUT018,2009,Medium,Tier 3,Supermarket Type2
FDJ52,7.145,Low Fat,0.017786864,Frozen Foods,161.0578," 1,610,578.00 "," 1,778,686.40 ",OUT046,1997,Small,Tier 1,Supermarket Type1
DRG01,14.8,Low Fat,0.04513213,Soft Drinks,77.167," 771,670.00 "," 4,513,213.00 ",OUT017,2007,,Tier 2,Supermarket Type1
FDP52,18.7,Regular,0.070632902,Frozen Foods,231.201," 2,312,010.00 "," 7,063,290.20 ",OUT013,1987,High,Tier 3,Supermarket Type1
FDU58,6.61,Regular,0.029175827,Snack Foods,186.5898," 1,865,898.00 "," 2,917,582.70 ",OUT017,2007,,Tier 2,Supermarket Type1
FDL02,20,Regular,0.10429446,Canned,105.5622," 1,055,622.00 "," 10,429,446.00 ",OUT045,2002,,Tier 2,Supermarket Type1
FDG28,9.285,Regular,0.049239282,Frozen Foods,244.1144," 2,441,144.00 "," 4,923,928.20 ",OUT013,1987,High,Tier 3,Supermarket Type1
FDA19,7.52,Low Fat,0.055117075,Fruits and Vegetables,128.7994," 1,287,994.00 "," 5,511,707.50 ",OUT035,2004,Small,Tier 2,Supermarket Type1
FDW46,,Regular,0.069961219,Snack Foods,66.4484," 664,484.00 "," 6,996,121.90 ",OUT027,1985,Medium,Tier 3,Supermarket Type3
NCD43,8.85,Low Fat,0.016044864,Household,103.1964," 1,031,964.00 "," 1,604,486.40 ",OUT049,1999,Medium,Tier 1,Supermarket Type1
DRG39,14.15,Low Fat,0.042145893,Dairy,51.7982," 517,982.00 "," 4,214,589.30 ",OUT013,1987,High,Tier 3,Supermarket Type1
NCF55,6.675,Low Fat,0.021700021,Household,35.5874," 355,874.00 "," 2,170,002.10 ",OUT049,1999,Medium,Tier 1,Supermarket Type1
FDJ07,7.26,LF,0.014423523,Meat,118.015," 1,180,150.00 "," 1,442,352.30 ",OUT046,1997,Small,Tier 1,Supermarket Type1
FDE08,18.2,LF,0.049319685,Fruits and Vegetables,150.0734," 1,500,734.00 "," 4,931,968.50 ",OUT046,1997,Small,Tier 1,Supermarket Type1
FDP56,,Low Fat,0.081387725,Fruits and Vegetables,49.6692," 496,692.00 "," 8,138,772.50 ",OUT019,1985,Small,Tier 1,Grocery Store
FDT45,15.85,Low Fat,0.057429676,Snack Foods,53.2956," 532,956.00 "," 5,742,967.60 ",OUT045,2002,,Tier 2,Supermarket Type1
FDF17,5.19,Low Fat,0.042794507,Frozen Foods,195.011," 1,950,110.00 "," 4,279,450.70 ",OUT018,2009,Medium,Tier 3,Supermarket Type2
FDX44,9.3,Low Fat,0.042966544,Fruits and Vegetables,87.7172," 877,172.00 "," 4,296,654.40 ",OUT046,1997,Small,Tier 1,Supermarket Type1
FDM28,,Low Fat,0.044984953,Frozen Foods,179.866," 1,798,660.00 "," 4,498,495.30 ",OUT027,1985,Medium,Tier 3,Supermarket Type3
FDI36,12.5,Regular,0.062440359,Baking Goods,197.9426," 1,979,426.00 "," 6,244,035.90 ",OUT049,1999,Medium,Tier 1,Supermarket Type1
FDS07,12.35,Low Fat,0.099960144,Fruits and Vegetables,115.2518," 1,152,518.00 "," 9,996,014.40 ",OUT045,2002,,Tier 2,Supermarket Type1
FDD36,13.3,Low Fat,0.021316704,Baking Goods,117.7124," 1,177,124.00 "," 2,131,670.40 ",OUT045,2002,,Tier 2,Supermarket Type1
FDW11,12.6,Low Fat,0.048782082,Breads,60.5194," 605,194.00 "," 4,878,208.20 ",OUT046,1997,Small,Tier 1,Supermarket Type1
FDN40,5.88,Low Fat,0.086591206,Frozen Foods,154.4998," 1,544,998.00 "," 8,659,120.60 ",OUT049,1999,Medium,Tier 1,Supermarket Type1
NCQ18,15.75,Low Fat,0.135282803,Household,97.87," 978,700.00 "," 13,528,280.30 ",OUT049,1999,Medium,Tier 1,Supermarket Type1
NCQ54,17.7,Low Fat,0.01261332,Household,166.5474," 1,665,474.00 "," 1,261,332.00 ",OUT017,2007,,Tier 2,Supermarket Type1
NCS42,8.6,Low Fat,0.069557245,Household,91.5146," 915,146.00 "," 6,955,724.50 ",OUT045,2002,,Tier 2,Supermarket Type1
DRH39,20.7,Low Fat,0.1551444,Dairy,75.867," 758,670.00 "," 15,514,440.00 ",OUT010,1998,,Tier 3,Grocery Store
FDC09,,Regular,0.026174636,Fruits and Vegetables,103.7332," 1,037,332.00 "," 2,617,463.60 ",OUT027,1985,Medium,Tier 3,Supermarket Type3
FDT08,13.65,Low Fat,0.082381676,Fruits and Vegetables,150.805," 1,508,050.00 "," 8,238,167.60 ",OUT010,1998,,Tier 3,Grocery Store
FDC08,19,Regular,0,Fruits and Vegetables,225.272," 2,252,720.00 ", -   ,OUT035,2004,Small,Tier 2,Supermarket Type1
FDT20,10.5,Low Fat,0.041629595,Fruits and Vegetables,37.3164," 373,164.00 "," 4,162,959.50 ",OUT017,2007,,Tier 2,Supermarket Type1
FDS35,9.3,Low Fat,0.111199491,Breads,64.0826," 640,826.00 "," 11,119,949.10 ",OUT035,2004,Small,Tier 2,Supermarket Type1
FDX58,13.15,Low Fat,0.043941955,Snack Foods,182.295," 1,822,950.00 "," 4,394,195.50 ",OUT018,2009,Medium,Tier 3,Supermarket Type2
FDW58,20.75,Low Fat,0,Snack Foods,105.9622," 1,059,622.00 ", -   ,OUT046,1997,Small,Tier 1,Supermarket Type1
DRD27,18.75,Low Fat,0,Dairy,99.3042," 993,042.00 ", -   ,OUT046,1997,Small,Tier 1,Supermarket Type1
FDH32,,Low Fat,0.133171307,Fruits and Vegetables,97.641," 976,410.00 "," 13,317,130.70 ",OUT019,1985,Small,Tier 1,Grocery Store
FDS26,20.35,Low Fat,0.089452302,Dairy,262.7594," 2,627,594.00 "," 8,945,230.20 ",OUT035,2004,Small,Tier 2,Supermarket Type1
FDQ31,5.785,Regular,0.053847216,Fruits and Vegetables,86.8856," 868,856.00 "," 5,384,721.60 ",OUT046,1997,Small,Tier 1,Supermarket Type1
FDP11,15.85,Low Fat,0.069382034,Breads,219.6166," 2,196,166.00 "," 6,938,203.40 ",OUT018,2009,Medium,Tier 3,Supermarket Type2
FDD58,7.76,Low Fat,0.059687962,Snack Foods,99.47," 994,700.00 "," 5,968,796.20 ",OUT017,2007,,Tier 2,Supermarket Type1
FDM33,15.6,Low Fat,0.08789759,Snack Foods,218.3798," 2,183,798.00 "," 8,789,759.00 ",OUT045,2002,,Tier 2,Supermarket Type1
FDZ16,16.85,Regular,0.160104378,Frozen Foods,195.7478," 1,957,478.00 "," 16,010,437.80 ",OUT049,1999,Medium,Tier 1,Supermarket Type1
NCS29,9,LF,0.116404843,Health and Hygiene,264.6884," 2,646,884.00 "," 11,640,484.30 ",OUT010,1998,,Tier 3,Grocery Store
NCM18,,Low Fat,0.145045421,Household,60.0194," 600,194.00 "," 14,504,542.10 ",OUT019,1985,Small,Tier 1,Grocery Store
FDP11,15.85,Low Fat,0.069207981,Breads,219.5166," 2,195,166.00 "," 6,920,798.10 ",OUT049,1999,Medium,Tier 1,Supermarket Type1
NCC42,15,Low Fat,0.045162424,Health and Hygiene,141.3838," 1,413,838.00 "," 4,516,242.40 ",OUT017,2007,,Tier 2,Supermarket Type1
DRM23,16.6,Low Fat,0.135733218,Hard Drinks,172.7422," 1,727,422.00 "," 13,573,321.80 ",OUT046,1997,Small,Tier 1,Supermarket Type1
NCN55,,Low Fat,0.059202419,Others,239.3538," 2,393,538.00 "," 5,920,241.90 ",OUT027,1985,Medium,Tier 3,Supermarket Type3
FDK46,9.6,Low Fat,0.051424565,Snack Foods,258.162," 2,581,620.00 "," 5,142,456.50 ",OUT013,1987,High,Tier 3,Supermarket Type1
FDR01,5.405,Regular,0.053621283,Canned,198.7742," 1,987,742.00 "," 5,362,128.30 ",OUT046,1997,Small,Tier 1,Supermarket Type1
NCA05,20.75,Low Fat,0.025181597,Health and Hygiene,150.2734," 1,502,734.00 "," 2,518,159.70 ",OUT045,2002,,Tier 2,Supermarket Type1
NCP43,17.75,Low Fat,0.03067961,Others,178.066," 1,780,660.00 "," 3,067,961.00 ",OUT017,2007,,Tier 2,Supermarket Type1
FDR12,12.6,Regular,0.052782711,Baking Goods,170.3764," 1,703,764.00 "," 5,278,271.10 ",OUT010,1998,,Tier 3,Grocery Store
FDQ01,19.7,Regular,0.16056791,Canned,256.4014," 2,564,014.00 "," 16,056,791.00 ",OUT013,1987,High,Tier 3,Supermarket Type1
FDM13,6.425,Low Fat,0.063175326,Breakfast,131.2626," 1,312,626.00 "," 6,317,532.60 ",OUT046,1997,Small,Tier 1,Supermarket Type1
FDQ19,7.35,Regular,0.014446383,Fruits and Vegetables,242.9512," 2,429,512.00 "," 1,444,638.30 ",OUT017,2007,,Tier 2,Supermarket Type1
FDK56,,Low Fat,0.227609738,Fruits and Vegetables,186.0898," 1,860,898.00 "," 22,760,973.80 ",OUT019,1985,Small,Tier 1,Grocery Store
NCX06,17.6,LF,0.026256897,Household,182.6976," 1,826,976.00 "," 2,625,689.70 ",OUT010,1998,,Tier 3,Grocery Store
FDO56,,Regular,0.044764726,Fruits and Vegetables,118.8808," 1,188,808.00 "," 4,476,472.60 ",OUT027,1985,Medium,Tier 3,Supermarket Type3
FDU45,15.6,Regular,0.035578149,Snack Foods,112.6518," 1,126,518.00 "," 3,557,814.90 ",OUT045,2002,,Tier 2,Supermarket Type1
FDI16,,Regular,0.237725726,Frozen Foods,54.964," 549,640.00 "," 23,772,572.60 ",OUT019,1985,Small,Tier 1,Grocery Store
FDL32,15.7,Regular,0.122466933,Fruits and Vegetables,113.0544," 1,130,544.00 "," 12,246,693.30 ",OUT046,1997,Small,Tier 1,Supermarket Type1
FDA07,7.55,Regular,0.030944625,Fruits and Vegetables,123.5072," 1,235,072.00 "," 3,094,462.50 ",OUT046,1997,Small,Tier 1,Supermarket Type1
FDA14,16.1,Low Fat,0.065315421,Dairy,147.176," 1,471,760.00 "," 6,531,542.10 ",OUT045,2002,,Tier 2,Supermarket Type1
FDV46,,Low Fat,0.012546822,Snack Foods,139.918," 1,399,180.00 "," 1,254,682.20 ",OUT027,1985,Medium,Tier 3,Supermarket Type3
NCO07,9.06,Low Fat,0.009774419,Others,212.856," 2,128,560.00 "," 977,441.90 ",OUT035,2004,Small,Tier 2,Supermarket Type1
NCP41,16.6,Low Fat,0.016210706,Health and Hygiene,105.8596," 1,058,596.00 "," 1,621,070.60 ",OUT046,1997,Small,Tier 1,Supermarket Type1
FDY60,10.5,Regular,0.026478367,Baking Goods,141.9128," 1,419,128.00 "," 2,647,836.70 ",OUT018,2009,Medium,Tier 3,Supermarket Type2
FDN38,6.615,reg,0.092492086,Canned,251.0408," 2,510,408.00 "," 9,249,208.60 ",OUT017,2007,,Tier 2,Supermarket Type1
FDO15,16.75,Regular,0.008566545,Meat,74.9038," 749,038.00 "," 856,654.50 ",OUT046,1997,Small,Tier 1,Supermarket Type1
FDT60,12,Low Fat,0.075485441,Baking Goods,122.3388," 1,223,388.00 "," 7,548,544.10 ",OUT013,1987,High,Tier 3,Supermarket Type1
FDA55,17.2,Regular,0.056978251,Fruits and Vegetables,224.4088," 2,244,088.00 "," 5,697,825.10 ",OUT035,2004,Small,Tier 2,Supermarket Type1
FDE02,8.71,Low Fat,0.202948268,Canned,94.7778," 947,778.00 "," 20,294,826.80 ",OUT010,1998,,Tier 3,Grocery Store
DRJ39,20.25,Low Fat,0.036382541,Dairy,221.0482," 2,210,482.00 "," 3,638,254.10 ",OUT049,1999,Medium,Tier 1,Supermarket Type1
FDV34,10.695,Regular,0.011423298,Snack Foods,74.6038," 746,038.00 "," 1,142,329.80 ",OUT035,2004,Small,Tier 2,Supermarket Type1
FDS20,,LF,0.05360606,Fruits and Vegetables,184.3292," 1,843,292.00 "," 5,360,606.00 ",OUT027,1985,Medium,Tier 3,Supermarket Type3
FDF02,,Low Fat,0.102972092,Canned,102.899," 1,028,990.00 "," 10,297,209.20 ",OUT027,1985,Medium,Tier 3,Supermarket Type3
FDW40,14,Regular,0.105740196,Frozen Foods,143.3812," 1,433,812.00 "," 10,574,019.60 ",OUT017,2007,,Tier 2,Supermarket Type1
NCB43,20.2,Low Fat,0.099912316,Household,186.8898," 1,868,898.00 "," 9,991,231.60 ",OUT046,1997,Small,Tier 1,Supermarket Type1
FDR58,6.675,Low Fat,0.042158587,Snack Foods,90.8462," 908,462.00 "," 4,215,858.70 ",OUT017,2007,,Tier 2,Supermarket Type1
DRJ59,11.65,Low Fat,0.01936859,Hard Drinks,40.0164," 400,164.00 "," 1,936,859.00 ",OUT035,2004,Small,Tier 2,Supermarket Type1
NCD30,19.7,Low Fat,0.027001133,Household,98.9726," 989,726.00 "," 2,700,113.30 ",OUT017,2007,,Tier 2,Supermarket Type1
FDE14,13.65,Regular,0.031623019,Canned,97.87," 978,700.00 "," 3,162,301.90 ",OUT017,2007,,Tier 2,Supermarket Type1
FDC28,7.905,Low Fat,0.055210913,Frozen Foods,108.0254," 1,080,254.00 "," 5,521,091.30 ",OUT018,2009,Medium,Tier 3,Supermarket Type2
FDU16,19.25,Regular,0.058512492,Frozen Foods,84.2908," 842,908.00 "," 5,851,249.20 ",OUT018,2009,Medium,Tier 3,Supermarket Type2
NCD19,8.93,Low Fat,0.013176896,Household,55.9614," 559,614.00 "," 1,317,689.60 ",OUT035,2004,Small,Tier 2,Supermarket Type1
FDU21,11.8,Regular,0.076720455,Snack Foods,35.8558," 358,558.00 "," 7,672,045.50 ",OUT046,1997,Small,Tier 1,Supermarket Type1
FDV59,,Low Fat,0.04779447,Breads,217.3166," 2,173,166.00 "," 4,779,447.00 ",OUT027,1985,Medium,Tier 3,Supermarket Type3
FDU03,18.7,Regular,0,Meat,182.1292," 1,821,292.00 ", -   ,OUT045,2002,,Tier 2,Supermarket Type1
FDC33,8.96,Regular,0,Fruits and Vegetables,198.5768," 1,985,768.00 ", -   ,OUT010,1998,,Tier 3,Grocery Store
NCR42,9.105,Low Fat,0.038474607,Household,34.89," 348,900.00 "," 3,847,460.70 ",OUT035,2004,Small,Tier 2,Supermarket Type1
DRH59,10.8,Low Fat,0.058422401,Hard Drinks,75.238," 752,380.00 "," 5,842,240.10 ",OUT035,2004,Small,Tier 2,Supermarket Type1
NCM31,6.095,low fat,0,Others,142.5154," 1,425,154.00 ", -   ,OUT035,2004,Small,Tier 2,Supermarket Type1
FDS50,17,Low Fat,0.055422895,Dairy,222.3114," 2,223,114.00 "," 5,542,289.50 ",OUT035,2004,Small,Tier 2,Supermarket Type1
FDP39,12.65,Low Fat,0.069424963,Meat,52.4324," 524,324.00 "," 6,942,496.30 ",OUT046,1997,Small,Tier 1,Supermarket Type1
FDQ55,13.65,Regular,0.013027225,Fruits and Vegetables,116.7834," 1,167,834.00 "," 1,302,722.50 ",OUT013,1987,High,Tier 3,Supermarket Type1
FDV36,,Low Fat,0.046051414,Baking Goods,124.602," 1,246,020.00 "," 4,605,141.40 ",OUT019,1985,Small,Tier 1,Grocery Store
FDI05,,Regular,0.126255345,Frozen Foods,76.8354," 768,354.00 "," 12,625,534.50 ",OUT027,1985,Medium,Tier 3,Supermarket Type3
FDS45,,Regular,0.029353119,Snack Foods,107.2622," 1,072,622.00 "," 2,935,311.90 ",OUT027,1985,Medium,Tier 3,Supermarket Type3
FDA39,6.32,Low Fat,0.012743738,Meat,38.6822," 386,822.00 "," 1,274,373.80 ",OUT045,2002,,Tier 2,Supermarket Type1
FDC37,15.5,Low Fat,0.055023254,Baking Goods,108.2938," 1,082,938.00 "," 5,502,325.40 ",OUT010,1998,,Tier 3,Grocery Store
FDJ60,,Regular,0.062225629,Baking Goods,166.4184," 1,664,184.00 "," 6,222,562.90 ",OUT027,1985,Medium,Tier 3,Supermarket Type3
DRQ35,9.3,Low Fat,0.042291451,Hard Drinks,122.7388," 1,227,388.00 "," 4,229,145.10 ",OUT046,1997,Small,Tier 1,Supermarket Type1
NCJ06,20.1,Low Fat,0.034652619,Household,119.9782," 1,199,782.00 "," 3,465,261.90 ",OUT046,1997,Small,Tier 1,Supermarket Type1
NCY42,6.38,Low Fat,0.015224339,Household,144.647," 1,446,470.00 "," 1,522,433.90 ",OUT018,2009,Medium,Tier 3,Supermarket Type2
DRM37,15.35,Low Fat,0,Soft Drinks,196.3768," 1,963,768.00 ", -   ,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDR14,11.65,Low Fat,0.174402008,Dairy,51.9298," 519,298.00 "," 17,440,200.80 ",OUT045,2002,,Tier 2,Supermarket Type1
FDE51,5.925,Regular,0.096617312,Dairy,44.1086," 441,086.00 "," 9,661,731.20 ",OUT049,1999,Medium,Tier 1,Supermarket Type1
FDT33,7.81,Regular,0.034182922,Snack Foods,166.6158," 1,666,158.00 "," 3,418,292.20 ",OUT017,2007,,Tier 2,Supermarket Type1
FDR08,18.7,Low Fat,0.037591645,Fruits and Vegetables,112.6886," 1,126,886.00 "," 3,759,164.50 ",OUT013,1987,High,Tier 3,Supermarket Type1
FDE36,5.26,Regular,0.06991841,Baking Goods,162.9868," 1,629,868.00 "," 6,991,841.00 ",OUT010,1998,,Tier 3,Grocery Store
FDL22,,Low Fat,0.063714498,Snack Foods,90.2488," 902,488.00 "," 6,371,449.80 ",OUT019,1985,Small,Tier 1,Grocery Store
FDR44,6.11,Regular,0.102835238,Fruits and Vegetables,131.5968," 1,315,968.00 "," 10,283,523.80 ",OUT013,1987,High,Tier 3,Supermarket Type1
FDI56,,Low Fat,0.163505748,Fruits and Vegetables,89.5146," 895,146.00 "," 16,350,574.80 ",OUT019,1985,Small,Tier 1,Grocery Store
FDE47,14.15,Low Fat,0.063451474,Starchy Foods,126.5046," 1,265,046.00 "," 6,345,147.40 ",OUT010,1998,,Tier 3,Grocery Store
FDV27,7.97,Regular,0.066935112,Meat,89.4514," 894,514.00 "," 6,693,511.20 ",OUT010,1998,,Tier 3,Grocery Store
FDV10,7.645,Regular,0.066809761,Snack Foods,41.7112," 417,112.00 "," 6,680,976.10 ",OUT049,1999,Medium,Tier 1,Supermarket Type1
FDC40,16,Regular,0.06519584,Dairy,78.3986," 783,986.00 "," 6,519,584.00 ",OUT045,2002,,Tier 2,Supermarket Type1
NCX41,19,Low Fat,0.017704532,Health and Hygiene,210.8244," 2,108,244.00 "," 1,770,453.20 ",OUT013,1987,High,Tier 3,Supermarket Type1
NCQ38,,Low Fat,0.013301702,Others,105.028," 1,050,280.00 "," 1,330,170.20 ",OUT027,1985,Medium,Tier 3,Supermarket Type3
FDV12,,Regular,0.06057989,Baking Goods,100.5384," 1,005,384.00 "," 6,057,989.00 ",OUT027,1985,Medium,Tier 3,Supermarket Type3
FDE52,10.395,Regular,0.03005585,Dairy,88.1514," 881,514.00 "," 3,005,585.00 ",OUT017,2007,,Tier 2,Supermarket Type1
FDG20,,Regular,0.125079268,Fruits and Vegetables,176.9028," 1,769,028.00 "," 12,507,926.80 ",OUT027,1985,Medium,Tier 3,Supermarket Type3
FDV16,,Regular,0.082529103,Frozen Foods,34.1558," 341,558.00 "," 8,252,910.30 ",OUT027,1985,Medium,Tier 3,Supermarket Type3
FDI32,17.7,Low Fat,0.175359775,Fruits and Vegetables,114.3834," 1,143,834.00 "," 17,535,977.50 ",OUT017,2007,,Tier 2,Supermarket Type1
