ProductID,Weight,FatContent,ProductVisibility,ProductType,MRP,Quantity,  Sales  ,OutletID,Date,OutletSize,LocationType,OutletType
DRG15,,Low Fat,0,Dairy,63,," 630,536.00 ",OUT027,1985.00,Medium,Tier 3,Supermarket Type3
FDE05,11,Regular,0,Frozen Foods,146,," 1,456,102.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
FDN46,7,reg,0,Snack Foods,101,," 1,006,332.00 ",OUT046,1997.00,Small,Tier 1,Supermarket Type1
FDX27,,Regular,0,Dairy,93,," 926,436.00 ",OUT027,1985.00,Medium,Tier 3,Supermarket Type3
FDT51,12,Regular,0,Meat,110,," 1,104,544.00 ",OUT045,2002.00,,Tier 2,Supermarket Type1
FDU33,8,Regular,0,Snack Foods,45,," 447,402.00 ",OUT013,1987.00,High,Tier 3,Supermarket Type1
FDJ16,,Low Fat,0,Frozen Foods,59,," 594,246.00 ",OUT027,1985.00,Medium,Tier 3,Supermarket Type3
FDD20,,Low Fat,0,Fruits and Vegetables,123,," 1,225,046.00 ",OUT019,1985.00,Small,Tier 1,Grocery Store
FDT36,12,Low Fat,0,Baking Goods,33,," 334,874.00 ",OUT049,1999.00,Medium,Tier 1,Supermarket Type1
DRF15,,Low Fat,0,Dairy,152,," 1,523,340.00 ",OUT027,1985.00,Medium,Tier 3,Supermarket Type3
FDN52,9,Regular,0,Frozen Foods,88,," 881,198.00 ",OUT010,1998.00,,Tier 3,Grocery Store
FDC22,,Regular,0,Snack Foods,191,," 1,912,820.00 ",OUT027,1985.00,Medium,Tier 3,Supermarket Type3
FDX15,17,Low Fat,0,Meat,161,," 1,606,578.00 ",OUT045,2002.00,,Tier 2,Supermarket Type1
FDT13,15,Low Fat,0,Canned,187,," 1,871,214.00 ",OUT013,1987.00,High,Tier 3,Supermarket Type1
FDU04,8,Low Fat,0,Frozen Foods,121,," 1,211,414.00 ",OUT017,2007.00,,Tier 2,Supermarket Type1
FDU31,,Regular,0,Fruits and Vegetables,216,," 2,163,508.00 ",OUT019,1985.00,Small,Tier 1,Grocery Store
FDW59,,Low Fat,0,Breads,85,," 854,566.00 ",OUT027,1985.00,Medium,Tier 3,Supermarket Type3
NCO29,11,Low Fat,0,Health and Hygiene,165,," 1,651,526.00 ",OUT046,1997.00,Small,Tier 1,Supermarket Type1
FDL15,18,Low Fat,0,Meat,152,," 1,523,682.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
FDI41,19,Regular,0,Frozen Foods,145,," 1,454,418.00 ",OUT049,1999.00,Medium,Tier 1,Supermarket Type1
FDQ48,14,Regular,0,Baking Goods,99,," 987,726.00 ",OUT049,1999.00,Medium,Tier 1,Supermarket Type1
DRI39,14,Low Fat,0,Dairy,56,," 555,930.00 ",OUT013,1987.00,High,Tier 3,Supermarket Type1
FDI08,18,Regular,0,Fruits and Vegetables,251,," 2,509,092.00 ",OUT013,1987.00,High,Tier 3,Supermarket Type1
FDC21,15,Regular,0,Fruits and Vegetables,110,," 1,100,254.00 ",OUT049,1999.00,Medium,Tier 1,Supermarket Type1
FDF58,13,Low Fat,0,Snack Foods,62,," 623,510.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
FDS08,6,Low Fat,0,Fruits and Vegetables,178,," 1,780,370.00 ",OUT010,1998.00,,Tier 3,Grocery Store
FDE47,14,Low Fat,0,Starchy Foods,123,," 1,231,046.00 ",OUT045,2002.00,,Tier 2,Supermarket Type1
NCP18,,Low Fat,0,Household,152,," 1,524,708.00 ",OUT019,1985.00,Small,Tier 1,Grocery Store
NCR41,18,Low Fat,0,Health and Hygiene,97,," 968,094.00 ",OUT013,1987.00,High,Tier 3,Supermarket Type1
FDA27,20,Regular,0,Dairy,254,," 2,542,672.00 ",OUT013,1987.00,High,Tier 3,Supermarket Type1
FDA43,11,low fat,0,Fruits and Vegetables,194,," 1,940,794.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
FDA49,20,Low Fat,0,Canned,87,," 866,198.00 ",OUT045,2002.00,,Tier 2,Supermarket Type1
NCE55,9,Low Fat,0,Household,178,," 1,781,370.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
DRM49,,Regular,0,Soft Drinks,46,," 459,086.00 ",OUT027,1985.00,Medium,Tier 3,Supermarket Type3
FDF22,,Low Fat,0,Snack Foods,214,," 2,142,218.00 ",OUT027,1985.00,Medium,Tier 3,Supermarket Type3
FDQ15,20,Regular,0,Meat,81,," 806,276.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
NCS54,14,Low Fat,0,Household,175,," 1,749,370.00 ",OUT017,2007.00,,Tier 2,Supermarket Type1
NCY05,14,Low Fat,0,Health and Hygiene,36,," 363,874.00 ",OUT013,1987.00,High,Tier 3,Supermarket Type1
FDR45,11,Low Fat,0,Snack Foods,240,," 2,396,222.00 ",OUT046,1997.00,Small,Tier 1,Supermarket Type1
FDK57,10,Low Fat,0,Snack Foods,121,," 1,212,440.00 ",OUT049,1999.00,Medium,Tier 1,Supermarket Type1
FDF41,12,Low Fat,0,Frozen Foods,248,," 2,483,460.00 ",OUT010,1998.00,,Tier 3,Grocery Store
FDV21,12,Low Fat,0,Snack Foods,126,," 1,256,704.00 ",OUT046,1997.00,Small,Tier 1,Supermarket Type1
FDD51,11,Low Fat,0,Dairy,45,," 452,744.00 ",OUT046,1997.00,Small,Tier 1,Supermarket Type1
FDF33,8,Low Fat,0,Seafood,110,," 1,096,596.00 ",OUT046,1997.00,Small,Tier 1,Supermarket Type1
FDA38,5,Low Fat,0,Dairy,239,," 2,385,538.00 ",OUT046,1997.00,Small,Tier 1,Supermarket Type1
FDR56,16,Regular,0,Fruits and Vegetables,196,," 1,958,768.00 ",OUT045,2002.00,,Tier 2,Supermarket Type1
NCN41,17,Low Fat,0,Health and Hygiene,122,," 1,216,730.00 ",OUT017,2007.00,,Tier 2,Supermarket Type1
FDC60,,Regular,0,Baking Goods,88,," 879,514.00 ",OUT027,1985.00,Medium,Tier 3,Supermarket Type3
FDB47,9,Low Fat,0,Snack Foods,208,," 2,079,612.00 ",OUT045,2002.00,,Tier 2,Supermarket Type1
DRH01,18,Low Fat,0,Soft Drinks,175,," 1,754,738.00 ",OUT013,1987.00,High,Tier 3,Supermarket Type1
FDW08,12,Low Fat,0,Fruits and Vegetables,105,," 1,049,280.00 ",OUT046,1997.00,Small,Tier 1,Supermarket Type1
FDF38,,Regular,0,Canned,39,," 391,138.00 ",OUT027,1985.00,Medium,Tier 3,Supermarket Type3
FDY32,8,Low Fat,0,Fruits and Vegetables,163,," 1,629,210.00 ",OUT017,2007.00,,Tier 2,Supermarket Type1
FDG34,12,Regular,0,Snack Foods,110,," 1,095,254.00 ",OUT049,1999.00,Medium,Tier 1,Supermarket Type1
FDG47,,Low Fat,0,Starchy Foods,261,," 2,613,252.00 ",OUT019,1985.00,Small,Tier 1,Grocery Store
NCF18,18,Low Fat,0,Household,190,," 1,898,504.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
FDL39,,Regular,0,Dairy,181,," 1,813,318.00 ",OUT019,1985.00,Small,Tier 1,Grocery Store
NCH55,16,Low Fat,0,Household,126,," 1,259,020.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
DRJ35,10,Low Fat,0,Hard Drinks,61,," 607,878.00 ",OUT049,1999.00,Medium,Tier 1,Supermarket Type1
FDS44,13,Regular,0,Fruits and Vegetables,239,," 2,389,538.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
DRE01,10,LF,0,Soft Drinks,241,," 2,410,512.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
FDY39,5,Regular,0,Meat,184,," 1,843,608.00 ",OUT013,1987.00,High,Tier 3,Supermarket Type1
FDY32,8,Low Fat,0,Fruits and Vegetables,162,," 1,618,210.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
FDR33,,Low Fat,0,Snack Foods,111,," 1,111,570.00 ",OUT027,1985.00,Medium,Tier 3,Supermarket Type3
NCP50,17,Low Fat,0,Others,81,," 810,618.00 ",OUT049,1999.00,Medium,Tier 1,Supermarket Type1
FDZ47,21,Regular,0,Baking Goods,99,," 986,042.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
FDU57,8,Regular,0,Snack Foods,152,," 1,522,708.00 ",OUT049,1999.00,Medium,Tier 1,Supermarket Type1
FDY44,14,Regular,0,Fruits and Vegetables,194,," 1,944,110.00 ",OUT013,1987.00,High,Tier 3,Supermarket Type1
DRH59,11,Low Fat,0,Hard Drinks,74,," 738,380.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
FDB03,,Regular,0,Dairy,240,," 2,402,538.00 ",OUT027,1985.00,Medium,Tier 3,Supermarket Type3
FDY46,19,Low Fat,0,Snack Foods,187,," 1,868,898.00 ",OUT045,2002.00,,Tier 2,Supermarket Type1
FDM39,6,LF,0,Dairy,177,," 1,773,002.00 ",OUT045,2002.00,,Tier 2,Supermarket Type1
FDY36,12,Low Fat,0,Baking Goods,75,," 748,380.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
NCM55,16,Low Fat,0,Others,184,," 1,842,924.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
FDJ50,9,Low Fat,0,Canned,53,," 526,982.00 ",OUT010,1998.00,,Tier 3,Grocery Store
DRL60,9,Low Fat,0,Soft Drinks,151,," 1,508,682.00 ",OUT013,1987.00,High,Tier 3,Supermarket Type1
NCJ54,10,Low Fat,0,Household,232,," 2,322,642.00 ",OUT049,1999.00,Medium,Tier 1,Supermarket Type1
FDX59,10,Low Fat,0,Breads,34,," 338,558.00 ",OUT017,2007.00,,Tier 2,Supermarket Type1
FDI07,12,Regular,0,Meat,199,," 1,990,426.00 ",OUT013,1987.00,High,Tier 3,Supermarket Type1
DRF51,16,Low Fat,0,Dairy,40,," 396,506.00 ",OUT010,1998.00,,Tier 3,Grocery Store
FDM14,14,Low Fat,0,Canned,110,," 1,097,254.00 ",OUT017,2007.00,,Tier 2,Supermarket Type1
FDP21,7,Regular,0,Snack Foods,188,," 1,879,872.00 ",OUT045,2002.00,,Tier 2,Supermarket Type1
FDE40,16,Regular,0,Dairy,63,," 630,194.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
FDE05,11,Regular,0,Frozen Foods,147,," 1,469,102.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
FDM13,,Low Fat,0,Breakfast,133,," 1,328,626.00 ",OUT027,1985.00,Medium,Tier 3,Supermarket Type3
FDC34,,Regular,0,Snack Foods,157,," 1,567,972.00 ",OUT027,1985.00,Medium,Tier 3,Supermarket Type3
NCI55,19,Low Fat,0,Household,123,," 1,228,414.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
NCE43,13,Low Fat,0,Household,169,," 1,688,448.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
FDW58,21,Low Fat,0,Snack Foods,107,," 1,070,622.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
FDG60,20,Low Fat,0,Baking Goods,235,," 2,346,616.00 ",OUT045,2002.00,,Tier 2,Supermarket Type1
FDV31,10,Low Fat,0,Fruits and Vegetables,176,," 1,763,370.00 ",OUT017,2007.00,,Tier 2,Supermarket Type1
FDR47,18,low fat,0,Breads,194,," 1,942,794.00 ",OUT013,1987.00,High,Tier 3,Supermarket Type1
FDM60,,Regular,0,Baking Goods,41,," 406,138.00 ",OUT019,1985.00,Small,Tier 1,Grocery Store
NCF06,6,Low Fat,0,Household,259,," 2,584,962.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
NCN26,,Low Fat,0,Household,117,," 1,170,808.00 ",OUT027,1985.00,Medium,Tier 3,Supermarket Type3
FDQ59,10,Regular,0,Breads,86,," 856,908.00 ",OUT049,1999.00,Medium,Tier 1,Supermarket Type1
FDF09,6,Low Fat,0,Fruits and Vegetables,37,," 365,848.00 ",OUT046,1997.00,Small,Tier 1,Supermarket Type1
NCS06,8,Low Fat,0,Household,265,," 2,647,910.00 ",OUT017,2007.00,,Tier 2,Supermarket Type1
FDT44,17,Low Fat,0,Fruits and Vegetables,118,," 1,179,466.00 ",OUT046,1997.00,Small,Tier 1,Supermarket Type1
FDI19,15,Low Fat,0,Meat,244,," 2,442,512.00 ",OUT017,2007.00,,Tier 2,Supermarket Type1
FDT22,10,Low Fat,0,Snack Foods,60,," 599,220.00 ",OUT017,2007.00,,Tier 2,Supermarket Type1
NCF54,,Low Fat,0,Household,171,," 1,708,422.00 ",OUT027,1985.00,Medium,Tier 3,Supermarket Type3
DRG25,11,Low Fat,0,Soft Drinks,186,," 1,859,240.00 ",OUT045,2002.00,,Tier 2,Supermarket Type1
FDB59,18,Low Fat,0,Snack Foods,197,," 1,973,084.00 ",OUT017,2007.00,,Tier 2,Supermarket Type1
FDQ37,21,Low Fat,0,Breakfast,195,," 1,946,478.00 ",OUT017,2007.00,,Tier 2,Supermarket Type1
FDP56,8,Low Fat,0,Fruits and Vegetables,48,," 479,692.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
FDW44,10,Regular,0,Fruits and Vegetables,172,," 1,718,448.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
FDJ26,15,Regular,0,Canned,215,," 2,151,218.00 ",OUT010,1998.00,,Tier 3,Grocery Store
FDU43,19,Regular,0,Fruits and Vegetables,237,," 2,374,564.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
FDW33,9,Low Fat,0,Snack Foods,105,," 1,049,280.00 ",OUT045,2002.00,,Tier 2,Supermarket Type1
NCX53,,Low Fat,0,Health and Hygiene,143,," 1,432,154.00 ",OUT027,1985.00,Medium,Tier 3,Supermarket Type3
FDN56,5,Regular,0,Fruits and Vegetables,146,," 1,462,786.00 ",OUT010,1998.00,,Tier 3,Grocery Store
DRF15,18,Low Fat,0,Dairy,152,," 1,523,340.00 ",OUT049,1999.00,Medium,Tier 1,Supermarket Type1
FDO33,15,Low Fat,0,Snack Foods,114,," 1,144,518.00 ",OUT017,2007.00,,Tier 2,Supermarket Type1
FDZ39,20,Regular,0,Meat,104,," 1,037,990.00 ",OUT010,1998.00,,Tier 3,Grocery Store
NCJ19,19,Low Fat,0,Others,55,," 553,588.00 ",OUT017,2007.00,,Tier 2,Supermarket Type1
FDU01,20,Regular,0,Canned,185,," 1,846,924.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
FDT12,6,Regular,0,Baking Goods,224,," 2,241,062.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
NCM18,13,Low Fat,0,Household,62,," 620,194.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
FDP19,12,Low Fat,0,Fruits and Vegetables,129,," 1,288,652.00 ",OUT017,2007.00,,Tier 2,Supermarket Type1
NCR42,9,Low Fat,0,Household,33,," 330,900.00 ",OUT049,1999.00,Medium,Tier 1,Supermarket Type1
FDN10,12,Low Fat,0,Snack Foods,119,," 1,186,124.00 ",OUT046,1997.00,Small,Tier 1,Supermarket Type1
FDG44,6,Low Fat,0,Fruits and Vegetables,55,," 547,298.00 ",OUT017,2007.00,,Tier 2,Supermarket Type1
FDQ10,13,Low Fat,0,Snack Foods,172,," 1,715,422.00 ",OUT046,1997.00,Small,Tier 1,Supermarket Type1
DRH13,9,Low Fat,0,Soft Drinks,106,," 1,055,280.00 ",OUT049,1999.00,Medium,Tier 1,Supermarket Type1
FDT52,10,Regular,0,Frozen Foods,245,," 2,450,144.00 ",OUT013,1987.00,High,Tier 3,Supermarket Type1
FDM56,17,Low Fat,0,Fruits and Vegetables,111,," 1,107,912.00 ",OUT045,2002.00,,Tier 2,Supermarket Type1
NCO43,6,Low Fat,0,Others,102,," 1,015,016.00 ",OUT010,1998.00,,Tier 3,Grocery Store
NCV29,12,Low Fat,0,Health and Hygiene,177,," 1,772,686.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
NCF06,6,Low Fat,0,Household,260,," 2,601,962.00 ",OUT013,1987.00,High,Tier 3,Supermarket Type1
FDO50,16,Low Fat,0,Canned,91,," 913,804.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
FDT59,14,Low Fat,0,Breads,230,," 2,297,668.00 ",OUT013,1987.00,High,Tier 3,Supermarket Type1
FDX40,,low fat,0,Frozen Foods,37,," 367,164.00 ",OUT027,1985.00,Medium,Tier 3,Supermarket Type3
FDE50,20,Regular,0,Canned,186,," 1,863,556.00 ",OUT017,2007.00,,Tier 2,Supermarket Type1
FDX51,10,Regular,0,Meat,197,," 1,969,452.00 ",OUT017,2007.00,,Tier 2,Supermarket Type1
NCD30,20,Low Fat,0,Household,99,," 985,726.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
FDK15,11,Low Fat,0,Meat,101,," 1,005,042.00 ",OUT013,1987.00,High,Tier 3,Supermarket Type1
FDL12,16,Regular,0,Baking Goods,61,," 612,220.00 ",OUT045,2002.00,,Tier 2,Supermarket Type1
FDK46,10,Low Fat,0,Snack Foods,259,," 2,594,620.00 ",OUT017,2007.00,,Tier 2,Supermarket Type1
DRH49,20,Low Fat,0,Soft Drinks,81,," 806,592.00 ",OUT010,1998.00,,Tier 3,Grocery Store
FDQ57,7,Low Fat,0,Snack Foods,147,," 1,468,760.00 ",OUT046,1997.00,Small,Tier 1,Supermarket Type1
FDY59,8,Low Fat,0,Baking Goods,93,," 934,462.00 ",OUT017,2007.00,,Tier 2,Supermarket Type1
FDO09,14,Regular,0,Snack Foods,262,," 2,616,910.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
NCG30,20,Low Fat,0,Household,126,," 1,264,046.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
FDM09,11,Regular,0,Snack Foods,169,," 1,686,790.00 ",OUT017,2007.00,,Tier 2,Supermarket Type1
NCN17,,Low Fat,0,Health and Hygiene,101,," 1,010,358.00 ",OUT027,1985.00,Medium,Tier 3,Supermarket Type3
NCS42,9,Low Fat,0,Household,90,," 899,146.00 ",OUT013,1987.00,High,Tier 3,Supermarket Type1
FDD02,,Low Fat,0,Canned,117,," 1,170,124.00 ",OUT019,1985.00,Small,Tier 1,Grocery Store
FDE34,9,Low Fat,0,Snack Foods,182,," 1,823,634.00 ",OUT013,1987.00,High,Tier 3,Supermarket Type1
FDU38,11,Low Fat,0,Dairy,193,," 1,926,504.00 ",OUT045,2002.00,,Tier 2,Supermarket Type1
FDB33,18,Low Fat,0,Fruits and Vegetables,158,," 1,575,262.00 ",OUT046,1997.00,Small,Tier 1,Supermarket Type1
NCJ29,11,Low Fat,0,Health and Hygiene,87,," 868,224.00 ",OUT017,2007.00,,Tier 2,Supermarket Type1
FDZ27,8,Low Fat,0,Dairy,48,," 481,350.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
FDI40,12,Regular,0,Frozen Foods,100,," 997,358.00 ",OUT013,1987.00,High,Tier 3,Supermarket Type1
FDG22,18,Regular,0,Snack Foods,38,," 378,190.00 ",OUT013,1987.00,High,Tier 3,Supermarket Type1
FDT51,12,Regular,0,Meat,111,," 1,107,544.00 ",OUT017,2007.00,,Tier 2,Supermarket Type1
FDF20,13,Low Fat,0,Fruits and Vegetables,199,," 1,985,768.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
FDV50,14,Low Fat,0,Dairy,122,," 1,221,730.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
FDT02,13,Low Fat,0,Dairy,36,," 361,874.00 ",OUT049,1999.00,Medium,Tier 1,Supermarket Type1
DRC49,9,Low Fat,0,Soft Drinks,145,," 1,446,128.00 ",OUT017,2007.00,,Tier 2,Supermarket Type1
FDF26,7,Regular,0,Canned,152,," 1,519,998.00 ",OUT049,1999.00,Medium,Tier 1,Supermarket Type1
FDV52,21,Regular,0,Frozen Foods,119,," 1,186,466.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
FDX59,10,Low Fat,0,Breads,35,," 352,558.00 ",OUT049,1999.00,Medium,Tier 1,Supermarket Type1
FDV25,6,Low Fat,0,Canned,222,," 2,220,456.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
FDW23,,Low Fat,0,Baking Goods,39,," 386,164.00 ",OUT027,1985.00,Medium,Tier 3,Supermarket Type3
FDE53,11,Low Fat,0,Frozen Foods,108,," 1,077,280.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
FDA19,8,Low Fat,0,Fruits and Vegetables,130,," 1,300,994.00 ",OUT017,2007.00,,Tier 2,Supermarket Type1
FDH22,6,Low Fat,0,Snack Foods,126,," 1,260,678.00 ",OUT046,1997.00,Small,Tier 1,Supermarket Type1
NCO41,13,Low Fat,0,Health and Hygiene,98,," 978,384.00 ",OUT013,1987.00,High,Tier 3,Supermarket Type1
FDX12,18,Regular,0,Baking Goods,241,," 2,413,196.00 ",OUT017,2007.00,,Tier 2,Supermarket Type1
FDF17,5,Low Fat,0,Frozen Foods,197,," 1,969,110.00 ",OUT013,1987.00,High,Tier 3,Supermarket Type1
FDS11,7,Regular,0,Breads,222,," 2,223,088.00 ",OUT045,2002.00,,Tier 2,Supermarket Type1
FDR51,9,Regular,0,Meat,150,," 1,500,708.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
FDT49,7,Low Fat,0,Canned,106,," 1,062,280.00 ",OUT010,1998.00,,Tier 3,Grocery Store
FDC56,8,Low Fat,0,Fruits and Vegetables,120,," 1,202,440.00 ",OUT013,1987.00,High,Tier 3,Supermarket Type1
FDR13,,Regular,0,Canned,116,," 1,164,492.00 ",OUT027,1985.00,Medium,Tier 3,Supermarket Type3
FDQ60,6,Regular,0,Baking Goods,120,," 1,204,098.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
FDN38,7,Regular,0,Canned,249,," 2,487,408.00 ",OUT049,1999.00,Medium,Tier 1,Supermarket Type1
NCL29,10,Low Fat,0,Health and Hygiene,158,," 1,578,604.00 ",OUT013,1987.00,High,Tier 3,Supermarket Type1
FDO13,,Low Fat,0,Breakfast,164,," 1,640,526.00 ",OUT027,1985.00,Medium,Tier 3,Supermarket Type3
FDE26,9,Low Fat,0,Canned,144,," 1,438,786.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
FDA31,7,Low Fat,0,Fruits and Vegetables,173,," 1,728,080.00 ",OUT010,1998.00,,Tier 3,Grocery Store
FDX14,13,Low Fat,0,Dairy,75,," 753,354.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
FDA34,12,Low Fat,0,Starchy Foods,174,," 1,741,080.00 ",OUT045,2002.00,,Tier 2,Supermarket Type1
FDF26,7,Regular,0,Canned,153,," 1,530,998.00 ",OUT013,1987.00,High,Tier 3,Supermarket Type1
FDE38,7,Low Fat,0,Canned,167,," 1,665,842.00 ",OUT045,2002.00,,Tier 2,Supermarket Type1
DRI11,8,Low Fat,0,Hard Drinks,114,," 1,135,834.00 ",OUT046,1997.00,Small,Tier 1,Supermarket Type1
FDQ60,,Regular,0,Baking Goods,119,," 1,185,098.00 ",OUT027,1985.00,Medium,Tier 3,Supermarket Type3
FDL21,,Regular,0,Snack Foods,39,," 393,480.00 ",OUT027,1985.00,Medium,Tier 3,Supermarket Type3
DRC12,,Low Fat,0,Soft Drinks,192,," 1,920,188.00 ",OUT027,1985.00,Medium,Tier 3,Supermarket Type3
FDC47,15,Low Fat,0,Snack Foods,228,," 2,279,694.00 ",OUT046,1997.00,Small,Tier 1,Supermarket Type1
FDE57,10,Low Fat,0,Fruits and Vegetables,140,," 1,400,154.00 ",OUT045,2002.00,,Tier 2,Supermarket Type1
FDT14,11,Regular,0,Dairy,120,," 1,203,440.00 ",OUT045,2002.00,,Tier 2,Supermarket Type1
NCZ53,10,Low Fat,0,Health and Hygiene,190,," 1,896,214.00 ",OUT046,1997.00,Small,Tier 1,Supermarket Type1
FDE28,10,Regular,0,Frozen Foods,230,," 2,301,668.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
FDR19,14,Regular,0,Fruits and Vegetables,144,," 1,442,102.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
NCF54,,Low Fat,0,Household,174,," 1,737,422.00 ",OUT019,1985.00,Small,Tier 1,Grocery Store
FDZ08,13,Regular,0,Fruits and Vegetables,81,," 811,592.00 ",OUT046,1997.00,Small,Tier 1,Supermarket Type1
NCJ05,19,Low Fat,0,Health and Hygiene,154,," 1,542,682.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
FDF59,13,Low Fat,0,Starchy Foods,127,," 1,271,020.00 ",OUT046,1997.00,Small,Tier 1,Supermarket Type1
NCO05,7,Low Fat,0,Health and Hygiene,100,," 1,004,384.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
FDW24,7,Low Fat,0,Baking Goods,50,," 495,034.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
NCX42,6,Low Fat,0,Household,166,," 1,661,526.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
NCA53,11,LF,0,Health and Hygiene,48,," 482,034.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
FDI45,,Low Fat,0,Fruits and Vegetables,177,," 1,770,054.00 ",OUT019,1985.00,Small,Tier 1,Grocery Store
FDG46,9,Regular,0,Snack Foods,113,," 1,129,518.00 ",OUT046,1997.00,Small,Tier 1,Supermarket Type1
FDM20,10,Low Fat,0,Fruits and Vegetables,243,," 2,433,144.00 ",OUT010,1998.00,,Tier 3,Grocery Store
FDW11,13,Low Fat,0,Breads,62,," 616,194.00 ",OUT010,1998.00,,Tier 3,Grocery Store
FDX08,13,Low Fat,0,Fruits and Vegetables,179,," 1,792,318.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
NCK17,11,Low Fat,0,Health and Hygiene,41,," 406,480.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
FDK32,16,Regular,0,Fruits and Vegetables,152,," 1,515,682.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
NCA42,7,Low Fat,0,Household,159,," 1,594,604.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
DRI01,8,Low Fat,0,Soft Drinks,171,," 1,707,422.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
NCL55,12,LF,0,Others,254,," 2,540,040.00 ",OUT049,1999.00,Medium,Tier 1,Supermarket Type1
DRE25,15,Low Fat,0,Soft Drinks,94,," 944,120.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
FDD14,21,Low Fat,0,Canned,184,," 1,835,266.00 ",OUT017,2007.00,,Tier 2,Supermarket Type1
FDB10,10,Low Fat,0,Snack Foods,236,," 2,355,590.00 ",OUT046,1997.00,Small,Tier 1,Supermarket Type1
DRN11,8,Low Fat,0,Hard Drinks,145,," 1,450,444.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
FDP38,10,Low Fat,0,Canned,51,," 509,008.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
NCA30,19,Low Fat,0,Household,189,," 1,886,872.00 ",OUT017,2007.00,,Tier 2,Supermarket Type1
FDT15,12,reg,0,Meat,185,," 1,846,950.00 ",OUT017,2007.00,,Tier 2,Supermarket Type1
NCP55,15,Low Fat,0,Others,57,," 570,614.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
FDF12,8,Low Fat,0,Baking Goods,149,," 1,485,076.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
FDM21,20,Low Fat,0,Snack Foods,256,," 2,562,646.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
FDX56,17,Regular,0,Fruits and Vegetables,206,," 2,058,638.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
